symbol,expiration_date,strike_price,type,underlying_ticker,exercise_style,primary_exchange,delta,gamma,theta,vega,rho
O:AAPL260515P00380000,2026-05-15,380.0,put,AAPL,american,BATO,-1.9331980256358478e-05,8.497578382730728e-07,-2.0269051574426633e-05,0.0004025402623723422,-6.867665904047668e-05
O:AAPL260515P00390000,2026-05-15,390.0,put,AAPL,american,BATO,-4.097504736159076e-05,1.7310908289489533e-06,-4.1135158501247316e-05,0.000820038045064242,-0.00014574327734026592
O:AAPL260515P00400000,2026-05-15,400.0,put,AAPL,american,BATO,-8.28088986218974e-05,3.3610221655812267e-06,-7.954695851639854e-05,0.0015921556512168945,-0.00029492092688328795
O:AAPL260515P00410000,2026-05-15,410.0,put,AAPL,american,BATO,-0.0001600718758827932,6.238769543586075e-06,-0.00014702976236684767,0.002955378362922123,-0.0005708576313327497
O:AAPL260515P00420000,2026-05-15,420.0,put,AAPL,american,BATO,-0.0002968159312067567,1.1102966958117116e-05,-0.0002604864560154222,0.005259605773704736,-0.001060010976765473
O:AAPL260515P00430000,2026-05-15,430.0,put,AAPL,american,BATO,-0.0005293544009314886,1.8994468212196798e-05,-0.0004434943165851771,0.008997902547506398,-0.0018932494517516902
O:AAPL260515P00440000,2026-05-15,440.0,put,AAPL,american,BATO,-0.0009102393831190498,3.1311787311748516e-05,-0.0007273555038147705,0.014832761184566794,-0.0032605026657843237
O:AAPL260515P00450000,2026-05-15,450.0,put,AAPL,american,BATO,-0.0015125014326626467,4.984757453430642e-05,-0.0011516238434578943,0.02361338116332434,-0.005426547637500407
O:AAPL260618C00005000,2026-06-18,5.0,call,AAPL,american,BATO,1.0,7.727226249608607e-211,-0.0006645066400533142,4.326019189745183e-208,0.029371193490356485
O:AAPL260618C00010000,2026-06-18,10.0,call,AAPL,american,BATO,1.0,1.1397181199327107e-156,-0.0013290132801066284,6.380610970176965e-154,0.05874238698071297
O:AAPL260618C00015000,2026-06-18,15.0,call,AAPL,american,BATO,1.0,9.039772551944751e-129,-0.0019935199201599426,5.0608366142541184e-126,0.08811358047106946
O:AAPL260618C00020000,2026-06-18,20.0,call,AAPL,american,BATO,1.0,1.1367327415073342e-110,-0.002658026560213257,6.363897593423588e-108,0.11748477396142594
O:AAPL260618C00025000,2026-06-18,25.0,call,AAPL,american,BATO,1.0,1.3352614091941686e-97,-0.003322533200266571,7.47534275936692e-95,0.14685596745178242
O:AAPL260618C00030000,2026-06-18,30.0,call,AAPL,american,BATO,1.0,1.4994284058451205e-87,-0.003987039840319885,8.394417152808969e-85,0.17622716094213892
O:AAPL260618C00035000,2026-06-18,35.0,call,AAPL,american,BATO,1.0,1.7076193809084365e-79,-0.004651546480373199,9.559955890983335e-77,0.2055983544324954
O:AAPL260618C00040000,2026-06-18,40.0,call,AAPL,american,BATO,1.0,7.666663061036783e-73,-0.005316053120426514,4.292113424922115e-70,0.23496954792285188
O:AAPL260618C00045000,2026-06-18,45.0,call,AAPL,american,BATO,1.0,3.166672060791268e-67,-0.005980559760479827,1.772833311734185e-64,0.26434074141320835
O:AAPL260618C00050000,2026-06-18,50.0,call,AAPL,american,BATO,1.0,2.1105216293885737e-62,-0.006645066400533142,1.1815568451318084e-59,0.29371193490356484
O:AAPL260618C00055000,2026-06-18,55.0,call,AAPL,american,BATO,1.0,3.3529030701469405e-58,-0.007309573040586456,1.8770930932099838e-55,0.3230831283939214
O:AAPL260618C00060000,2026-06-18,60.0,call,AAPL,american,BATO,1.0,1.6818259774405478e-54,-0.00797407968063977,9.415553805724634e-52,0.35245432188427783
O:AAPL260618C00065000,2026-06-18,65.0,call,AAPL,american,BATO,1.0,3.281664176297403e-51,-0.008638586320693085,1.8372106293226442e-48,0.38182551537463433
O:AAPL260618C00070000,2026-06-18,70.0,call,AAPL,american,BATO,1.0,2.9195753193813013e-48,-0.009303092960746398,1.6344983891457385e-45,0.4111967088649908
O:AAPL260618C00075000,2026-06-18,75.0,call,AAPL,american,BATO,1.0,1.3398009549776817e-45,-0.009967599600799713,7.500757004450268e-43,0.44056790235534726
O:AAPL260618C00080000,2026-06-18,80.0,call,AAPL,american,BATO,1.0,3.496563956676726e-43,-0.010632106240853027,1.9575203683884656e-40,0.46993909584570376
O:AAPL260618C00085000,2026-06-18,85.0,call,AAPL,american,BATO,1.0,5.612730209307968e-41,-0.01129661288090634,3.142237305858441e-38,0.4993102893360602
O:AAPL260618C00090000,2026-06-18,90.0,call,AAPL,american,BATO,1.0,5.906983082008913e-39,-0.011961119520959655,3.306972170973385e-36,0.5286814828264167
O:AAPL260618C00095000,2026-06-18,95.0,call,AAPL,american,BATO,1.0,4.296006088012066e-37,-0.01262562616101297,2.405080966400287e-34,0.5580526763167731
O:AAPL260618C00100000,2026-06-18,100.0,call,AAPL,american,BATO,1.0,2.2557990463854244e-35,-0.013290132801066284,1.262889120577583e-32,0.5874238698071297
O:AAPL260618C00105000,2026-06-18,105.0,call,AAPL,american,BATO,1.0,8.87299752267558e-34,-0.013954639441119597,4.967469090943243e-31,0.6167950632974862
O:AAPL260618C00110000,2026-06-18,110.0,call,AAPL,american,BATO,1.0,2.6973654242009695e-32,-0.014619146081172912,1.5100961470410667e-29,0.6461662567878428
O:AAPL260618C00115000,2026-06-18,115.0,call,AAPL,american,BATO,1.0,6.508780267455994e-31,-0.015283652721226226,3.6438829962142766e-28,0.6755374502781991
O:AAPL260618C00120000,2026-06-18,120.0,call,AAPL,american,BATO,1.0,1.2756263160790777e-29,-0.01594815936127954,7.141480971366093e-27,0.7049086437685557
O:AAPL260618C00125000,2026-06-18,125.0,call,AAPL,american,BATO,1.0,2.071325596589894e-28,-0.016612666001332856,1.159613293257996e-25,0.7342798372589121
O:AAPL260618C00130000,2026-06-18,130.0,call,AAPL,american,BATO,1.0,2.8352916624281477e-27,-0.01727717264138617,1.587312930148765e-24,0.7636510307492687
O:AAPL260618C00135000,2026-06-18,135.0,call,AAPL,american,BATO,1.0,3.3216998676722676e-26,-0.01794167928143948,1.8596242566149928e-23,0.7930222242396251
O:AAPL260618C00140000,2026-06-18,140.0,call,AAPL,american,BATO,1.0,3.3754787922336066e-25,-0.018606185921492796,1.8897319113077743e-22,0.8223934177299816
O:AAPL260618C00145000,2026-06-18,145.0,call,AAPL,american,BATO,1.0,3.0105805906274832e-24,-0.01927069256154611,1.6854468843834554e-21,0.851764611220338
O:AAPL260618C00150000,2026-06-18,150.0,call,AAPL,american,BATO,1.0,2.3815417470203408e-23,-0.019935199201599425,1.3332850580518592e-20,0.8811358047106945
O:AAPL260618C00155000,2026-06-18,155.0,call,AAPL,american,BATO,1.0,1.6866249223404704e-22,-0.02059970584165274,9.442420273790901e-20,0.910506998201051
O:AAPL260618C00160000,2026-06-18,160.0,call,AAPL,american,BATO,1.0,1.0783597452625022e-21,-0.021264212481706055,6.037101542989763e-19,0.9398781916914075
O:AAPL260618C00165000,2026-06-18,165.0,call,AAPL,american,BATO,1.0,6.2712698947719776e-21,-0.021928719121759366,3.510914917267884e-18,0.9692493851817638
O:AAPL260618C00170000,2026-06-18,170.0,call,AAPL,american,BATO,1.0,3.339893068519022e-20,-0.02259322576181268,1.8698095590047e-17,0.9986205786721204
O:AAPL260618C00175000,2026-06-18,175.0,call,AAPL,american,BATO,1.0,1.638892081501351e-19,-0.023257732401866002,9.17519219118941e-17,1.027991772162477
O:AAPL260618C00180000,2026-06-18,180.0,call,AAPL,american,BATO,1.0,7.451015301384699e-19,-0.02392223904191933,4.171384936283941e-16,1.0573629656528334
O:AAPL260618C00185000,2026-06-18,185.0,call,AAPL,american,BATO,1.0,3.154385787729946e-18,-0.0245867456819727,1.765954950558152e-15,1.0867341591431896
O:AAPL260618C00190000,2026-06-18,190.0,call,AAPL,american,BATO,0.9999999999999999,1.2492256322062653e-17,-0.02525125232202625,6.993679080536293e-15,1.1161053526335458
O:AAPL260618C00195000,2026-06-18,195.0,call,AAPL,american,BATO,0.9999999999999993,4.647435818055163e-17,-0.025915758962080405,2.6018257887859923e-14,1.1454765461239003
O:AAPL260618C00200000,2026-06-18,200.0,call,AAPL,american,BATO,0.9999999999999978,1.6304147728250352e-16,-0.026580265602136603,9.127732729247302e-14,1.1748477396142503
O:AAPL260618C00205000,2026-06-18,205.0,call,AAPL,american,BATO,0.9999999999999926,5.412814530694702e-16,-0.02724477224219926,3.030316283479198e-13,1.2042189331045852
O:AAPL260618C00210000,2026-06-18,210.0,call,AAPL,american,BATO,0.9999999999999761,1.706056362408585e-15,-0.027909278882281337,9.551205470320257e-13,1.2335901265948734
O:AAPL260618C00215000,2026-06-18,215.0,call,AAPL,american,BATO,0.999999999999927,5.120387332443207e-15,-0.028573785522418862,2.866603506038073e-12,1.262961320085026
O:AAPL260618C00220000,2026-06-18,220.0,call,AAPL,american,BATO,0.9999999999997868,1.4673903734021908e-14,-0.029238292162707524,8.215055065207593e-12,1.2923325135748005
O:AAPL260618C00225000,2026-06-18,225.0,call,AAPL,american,BATO,0.9999999999994039,4.025556999918834e-14,-0.029902798803390328,2.2536724393108063e-11,1.3217037070635667
O:AAPL260618C00230000,2026-06-18,230.0,call,AAPL,american,BATO,0.9999999999984012,1.0596592123987851e-13,-0.030567305445058753,5.932408265720965e-11,1.3510749005497564
O:AAPL260618C00235000,2026-06-18,235.0,call,AAPL,american,BATO,0.9999999999958762,2.682346176400278e-13,-0.031231812089095794,1.5016877541582238e-10,1.3804460940296164
O:AAPL260618C00240000,2026-06-18,240.0,call,AAPL,american,BATO,0.9999999999897518,6.542639262786695e-13,-0.031896318738614884,3.6628386549221496e-10,1.409817287494502
O:AAPL260618C00245000,2026-06-18,245.0,call,AAPL,american,BATO,0.9999999999754137,1.5406378485290495e-12,-0.032560825400376345,8.625124568498279e-10,1.439188480925202
O:AAPL260618C00250000,2026-06-18,250.0,call,AAPL,american,BATO,0.9999999999429584,3.5085006961689177e-12,-0.0332253320885645,1.964203046291009e-09,1.4685596742804607
O:AAPL260618C00255000,2026-06-18,255.0,call,AAPL,american,BATO,0.9999999998718092,7.739784089429047e-12,-0.03388983883198542,4.3330495851665315e-09,1.4979308674745164
O:AAPL260618C00260000,2026-06-18,260.0,call,AAPL,american,BATO,0.9999999997205143,1.6564885449865224e-11,-0.03455434568735046,9.27370443380992e-09,1.5273020603345102
O:AAPL260618C00265000,2026-06-18,265.0,call,AAPL,american,BATO,0.9999999994079944,3.444478091071675e-11,-0.035218852763052345,1.9283605577599945e-08,1.5566732525221492
O:AAPL260618C00270000,2026-06-18,270.0,call,AAPL,american,BATO,0.9999999987800521,6.968149052084305e-11,-0.035883360260493116,3.9010565424880966e-08,1.5860444433937027
O:AAPL260618C00275000,2026-06-18,275.0,call,AAPL,american,BATO,0.9999999975511851,1.373149251674156e-10,-0.036547868543934985,7.68745449044865e-08,1.615415631756604
O:AAPL260618C00280000,2026-06-18,280.0,call,AAPL,american,BATO,0.9999999952061334,2.638992617645543e-10,-0.03721237825542693,1.4774166481936184e-07,1.644786815457306
O:AAPL260618C00285000,2026-06-18,285.0,call,AAPL,american,BATO,0.9999999908374477,4.951783276339688e-10,-0.03787689049907461,2.772212018250377e-07,1.6741579907008182
O:AAPL260618C00290000,2026-06-18,290.0,call,AAPL,american,BATO,0.9999999828839274,9.081183285317314e-10,-0.038541407129246086,5.084020046632615e-07,1.7035291509541173
O:AAPL260618C00300000,2026-06-18,300.0,call,AAPL,american,BATO,0.9999999440182248,2.8626167376637203e-09,-0.03987046757524939,1.6026106315505202e-06,1.762271375376357
O:AAPL260618C00310000,2026-06-18,310.0,call,AAPL,american,BATO,0.9999998310453505,8.326067951756083e-09,-0.041199612277602056,4.661275413832174e-06,1.8210132893194406
O:AAPL260618C00320000,2026-06-18,320.0,call,AAPL,american,BATO,0.9999995264222558,2.2489145282227186e-08,-0.04252896510059359,1.259034884047946e-05,1.8797543993253254
O:AAPL260618C00330000,2026-06-18,330.0,call,AAPL,american,BATO,0.9999987599691561,5.673730270517314e-08,-0.04385879652292761,3.176387649959032e-05,1.93849356950626
O:AAPL260618C00340000,2026-06-18,340.0,call,AAPL,american,BATO,0.9999969509807068,1.343934334487686e-07,-0.04518965793845097,7.523897363618196e-05,1.9972283547022065
O:AAPL260618C00350000,2026-06-18,350.0,call,AAPL,american,BATO,0.999992926780056,3.002815510757402e-07,-0.046522603487030384,0.000168109967317949,2.0559538090418457
O:AAPL260618C00360000,2026-06-18,360.0,call,AAPL,american,BATO,0.999984452869731,6.355537347037513e-07,-0.04785953064095125,0.000355809130421399,2.114660491772762
O:AAPL260618C00370000,2026-06-18,370.0,call,AAPL,american,BATO,0.9999674962359841,1.2791112962747873e-06,-0.049203666498908574,0.0007160991324389969,2.1733313313008784
O:AAPL260618C00380000,2026-06-18,380.0,call,AAPL,american,BATO,0.9999351381483254,2.4564276479125293e-06,-0.05056021251370101,0.0013752092665370674,2.2319369814913474
O:AAPL260618C00390000,2026-06-18,390.0,call,AAPL,american,BATO,0.9998760620603344,4.515557859419264e-06,-0.05193713453089998,0.002527995081448774,2.2904293374257296
O:AAPL260618C00400000,2026-06-18,400.0,call,AAPL,american,BATO,0.9997725711735391,7.968615765542352e-06,-0.05334604850984817,0.004461158972689364,2.3487329937046884
O:AAPL260618C00410000,2026-06-18,410.0,call,AAPL,american,BATO,0.9995981413967197,1.353516925565851e-05,-0.05480310944998874,0.00757754465121214,2.406734638891487
O:AAPL260618C00420000,2026-06-18,420.0,call,AAPL,american,BATO,0.9993145870756308,2.2182141980693348e-05,-0.05632976937018692,0.01241847576068996,2.464270679035002
O:AAPL260618C00430000,2026-06-18,430.0,call,AAPL,american,BATO,0.9988690021634006,3.5153306052146686e-05,-0.057953239242481774,0.01968026710390093,2.521113744302892
O:AAPL260618C00440000,2026-06-18,440.0,call,AAPL,american,BATO,0.9981907269011404,5.398071548256705e-05,-0.05970647916246937,0.030220625553132745,2.5769591082909837
O:AAPL260618C00450000,2026-06-18,450.0,call,AAPL,american,BATO,0.9971886649001022,8.04707969202681e-05,-0.06162755801929934,0.04505086307118288,2.631412378373223
O:AAPL260618P00005000,2026-06-18,5.0,put,AAPL,american,BATO,-2.6764544533671533e-210,7.727226249608607e-211,-1.9854078740127696e-209,4.326019189745183e-208,-1.0929687080407626e-209
O:AAPL260618P00010000,2026-06-18,10.0,put,AAPL,american,BATO,-4.5898738257904576e-156,1.1397181199327107e-156,-2.9223842917363542e-155,6.380610970176965e-154,-1.875918962602183e-155
O:AAPL260618P00015000,2026-06-18,15.0,put,AAPL,american,BATO,-4.0232715267244803e-128,9.039772551944751e-129,-2.314351352009719e-127,5.0608366142541184e-126,-1.645383700554735e-127
O:AAPL260618P00020000,2026-06-18,20.0,put,AAPL,american,BATO,-5.466890418421458e-110,1.1367327415073342e-110,-2.9064495892486497e-109,6.363897593423588e-108,-2.236972651621728e-109
O:AAPL260618P00025000,2026-06-18,25.0,put,AAPL,american,BATO,-6.849723673913221e-97,1.3352614091941686e-97,-3.4100636119430948e-96,7.47534275936692e-95,-2.8041488071634234e-96
O:AAPL260618P00030000,2026-06-18,30.0,put,AAPL,american,BATO,-8.134803035881482e-87,1.4994284058451205e-87,-3.8251867035977935e-86,8.394417152808969e-85,-3.331703645222809e-86
O:AAPL260618P00035000,2026-06-18,35.0,put,AAPL,american,BATO,-9.738286712762181e-79,1.7076193809084365e-79,-4.351872590981966e-78,9.559955890983335e-77,-3.9900798516243015e-78
O:AAPL260618P00040000,2026-06-18,40.0,put,AAPL,american,BATO,-4.574881878371132e-72,7.666663061036783e-73,-1.951955383828896e-71,4.292113424922115e-70,-1.8752104941150206e-71
O:AAPL260618P00045000,2026-06-18,45.0,put,AAPL,american,BATO,-1.9701770602605703e-66,3.166672060791268e-67,-8.054903024142444e-66,1.772833311734185e-64,-8.078671426551101e-66
O:AAPL260618P00050000,2026-06-18,50.0,put,AAPL,american,BATO,-1.3651213441074079e-61,2.1105216293885737e-62,-5.36355255705133e-61,1.1815568451318084e-59,-5.59970801989734e-61
O:AAPL260618P00055000,2026-06-18,55.0,put,AAPL,american,BATO,-2.2493335327804555e-57,3.3529030701469405e-58,-8.513309384441811e-57,1.8770930932099838e-55,-9.230035945688451e-57
O:AAPL260618P00060000,2026-06-18,60.0,put,AAPL,american,BATO,-1.1678961453027385e-53,1.6818259774405478e-54,-4.266584243457585e-53,9.415553805724634e-52,-4.794087621150752e-53
O:AAPL260618P00065000,2026-06-18,65.0,put,AAPL,american,BATO,-2.354916241888039e-50,3.281664176297403e-51,-8.3180366919814e-50,1.8372106293226442e-48,-9.670008732957335e-50
O:AAPL260618P00070000,2026-06-18,70.0,put,AAPL,american,BATO,-2.161866917010038e-47,2.9195753193813013e-48,-7.393976986153952e-47,1.6344983891457385e-45,-8.88030727435957e-47
O:AAPL260618P00075000,2026-06-18,75.0,put,AAPL,american,BATO,-1.0224200819964564e-44,1.3398009549776817e-45,-3.390264906087358e-44,7.500757004450268e-43,-4.201210632348356e-44
O:AAPL260618P00080000,2026-06-18,80.0,put,AAPL,american,BATO,-2.7468151071534353e-42,3.496563956676726e-43,-8.840403718680803e-42,1.9575203683884656e-40,-1.1290660049681132e-41
O:AAPL260618P00085000,2026-06-18,85.0,put,AAPL,american,BATO,-4.5345663238940696e-40,5.612730209307968e-41,-1.4178935492977192e-39,3.142237305858441e-38,-1.864530799952958e-39
O:AAPL260618P00090000,2026-06-18,90.0,put,AAPL,american,BATO,-4.90368468586617e-38,5.906983082008913e-39,-1.4909906750280312e-37,3.306972170973385e-36,-2.016970675152139e-37
O:AAPL260618P00095000,2026-06-18,95.0,put,AAPL,american,BATO,-3.661661696134735e-36,4.296006088012066e-37,-1.083463162633193e-35,2.405080966400287e-34,-1.5066004192816882e-35
O:AAPL260618P00100000,2026-06-18,100.0,put,AAPL,american,BATO,-1.972720670226322e-34,2.2557990463854244e-35,-5.684464186193263e-34,1.262889120577583e-32,-8.119477093061084e-34
O:AAPL260618P00105000,2026-06-18,105.0,put,AAPL,american,BATO,-7.956318472002253e-33,8.87299752267558e-34,-2.234079821317572e-32,4.967469090943243e-31,-3.2757985312834147e-32
O:AAPL260618P00110000,2026-06-18,110.0,put,AAPL,american,BATO,-2.4786121216741504e-31,2.6973654242009695e-32,-6.785880741650219e-31,1.5100961470410667e-29,-1.0208367080114928e-30
O:AAPL260618P00115000,2026-06-18,115.0,put,AAPL,american,BATO,-6.125876248250222e-30,6.508780267455994e-31,-1.6360730047096628e-29,3.6438829962142766e-28,-2.5238229466820016e-29
O:AAPL260618P00120000,2026-06-18,120.0,put,AAPL,american,BATO,-1.229092526352789e-28,1.2756263160790777e-29,-3.203769994909904e-28,7.141480971366093e-27,-5.065456714676329e-28
O:AAPL260618P00125000,2026-06-18,125.0,put,AAPL,american,BATO,-2.0422657767957517e-27,2.071325596589894e-28,-5.19779135927347e-27,1.159613293257996e-25,-8.419575391303976e-27
O:AAPL260618P00130000,2026-06-18,130.0,put,AAPL,american,BATO,-2.8595020231943025e-26,2.8352916624281477e-27,-7.108833187298796e-26,1.587312930148765e-24,-1.1792690205532254e-25
O:AAPL260618P00135000,2026-06-18,135.0,put,AAPL,american,BATO,-3.4254839655787128e-25,3.3216998676722676e-26,-8.32124444730231e-25,1.8596242566149928e-23,-1.4131547840818578e-24
O:AAPL260618P00140000,2026-06-18,140.0,put,AAPL,american,BATO,-3.558103945564624e-24,3.3754787922336066e-25,-8.448653292279185e-24,1.8897319113077743e-22,-1.4683601950511388e-23
O:AAPL260618P00145000,2026-06-18,145.0,put,AAPL,american,BATO,-3.2427952498125816e-23,3.0105805906274832e-24,-7.528755613886727e-23,1.6854468843834554e-21,-1.3386919156819872e-22
O:AAPL260618P00150000,2026-06-18,150.0,put,AAPL,american,BATO,-2.6205248483148947e-22,2.3815417470203408e-23,-5.950429735020322e-22,1.3332850580518592e-20,-1.082175239787149e-21
O:AAPL260618P00155000,2026-06-18,155.0,put,AAPL,american,BATO,-1.89536889203208e-21,1.6866249223404704e-22,-4.2103860797054016e-21,9.442420273790901e-20,-7.829831313028821e-21
O:AAPL260618P00160000,2026-06-18,160.0,put,AAPL,american,BATO,-1.2373060643205161e-20,1.0783597452625022e-21,-2.6895286504313195e-20,6.037101542989763e-19,-5.113124650686675e-20
O:AAPL260618P00165000,2026-06-18,165.0,put,AAPL,american,BATO,-7.345279620379453e-20,6.2712698947719776e-21,-1.5626893982653867e-19,3.510914917267884e-18,-3.0364733493685566e-19
O:AAPL260618P00170000,2026-06-18,170.0,put,AAPL,american,BATO,-3.9923932772844115e-19,3.339893068519022e-20,-8.314759926085242e-19,1.8698095590047e-17,-1.651002613649508e-18
O:AAPL260618P00175000,2026-06-18,175.0,put,AAPL,american,BATO,-1.9990075177439567e-18,1.638892081501351e-19,-4.0762662546354995e-18,9.17519219118941e-17,-8.269583963055722e-18
